/sentences,,,,,,,,
/sentence/@id,/sentence/#id,/sentence/aspectCategories/aspectCategory/@category,/sentence/aspectCategories/aspectCategory/@polarity,/sentence/aspectTerms/aspectTerm/@from,/sentence/aspectTerms/aspectTerm/@polarity,/sentence/aspectTerms/aspectTerm/@term,/sentence/aspectTerms/aspectTerm/@to,/sentence/text
195,2443,ambience,neutral,,,,,"If the weather is nice, try to snag an outside table."
195,2443,,,47,positive,table,52,"If the weather is nice, try to snag an outside table."
2623,2444,food,positive,,,,,"If you are looking for a good quality, cheap eats - this is the place."
2623,2444,price,positive,,,,,"If you are looking for a good quality, cheap eats - this is the place."
2623,2444,,,30,positive,quality,37,"If you are looking for a good quality, cheap eats - this is the place."
1974,2445,price,negative,,,,,"However, for what we spent, overall, it just was not up to par."
959,2446,service,positive,,,,,The service was friendly and the atmosphere was casual.
959,2446,ambience,positive,,,,,The service was friendly and the atmosphere was casual.
959,2446,,,4,positive,service,11,The service was friendly and the atmosphere was casual.
959,2446,,,33,positive,atmosphere,43,The service was friendly and the atmosphere was casual.
419,2447,anecdotes/miscellaneous,neutral,,,,,A friend from Seattle and I went on a Thursday night around 8:30.
2172,2448,food,positive,,,,,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.
2172,2448,,,56,neutral,bagels,62,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.
3518,2449,food,positive,,,,,"I recommend their Pad See Ew, Pork Chops or Tofu plates."
3518,2449,,,18,positive,Pad See Ew,28,"I recommend their Pad See Ew, Pork Chops or Tofu plates."
3518,2449,,,30,positive,Pork Chops,40,"I recommend their Pad See Ew, Pork Chops or Tofu plates."
3518,2449,,,44,positive,Tofu plates,55,"I recommend their Pad See Ew, Pork Chops or Tofu plates."
1171,2450,food,positive,,,,,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.
1171,2450,price,positive,,,,,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.
1171,2450,,,63,positive,taste,68,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.
1171,2450,,,76,positive,quantity,84,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.
1518,2451,food,positive,,,,,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday."
1518,2451,,,65,neutral,bartender,74,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday."
1518,2451,,,99,positive,food,103,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday."
1518,2451,,,147,positive,drinks,153,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday."
1518,2451,,,110,positive,steak with portobello mushrooms,141,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday."
1518,2451,,,161,neutral,bar,164,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday."
941,2452,service,positive,,,,,The service was excellent - friendly and attentive.
941,2452,,,4,positive,service,11,The service was excellent - friendly and attentive.
2898,2453,food,positive,,,,,"The main course had an average portion, and was decent overall."
2898,2453,,,4,positive,main course,15,"The main course had an average portion, and was decent overall."
2898,2453,,,31,neutral,portion,38,"The main course had an average portion, and was decent overall."
1960,2454,anecdotes/miscellaneous,positive,,,,,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.
1960,2454,ambience,positive,,,,,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.
1960,2454,service,conflict,,,,,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.
1960,2454,,,19,negative,reservation,30,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.
1960,2454,,,65,positive,cocktails,74,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.
1960,2454,,,89,positive,surroundings,101,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.
706,2455,anecdotes/miscellaneous,neutral,,,,,"Just remember, the later you go, the longer you may have to wait."
214,2456,service,positive,,,,,"Waitstaff is great, very attentive."
214,2456,,,0,positive,Waitstaff,9,"Waitstaff is great, very attentive."
1285,2457,anecdotes/miscellaneous,positive,,,,,I live in the neightborhood and am a regular.
560,2458,food,positive,,,,,The dinner menu is diverse and top-notch as well.
560,2458,,,4,positive,dinner menu,15,The dinner menu is diverse and top-notch as well.
2461,2459,anecdotes/miscellaneous,positive,,,,,IT IS WHAT MODERN CUISINE IS ALL ABOUT.
2461,2459,,,18,positive,CUISINE,25,IT IS WHAT MODERN CUISINE IS ALL ABOUT.
3022,2460,anecdotes/miscellaneous,positive,,,,,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back."
3022,2460,price,negative,,,,,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back."
2065,2461,anecdotes/miscellaneous,positive,,,,,I definitely will go back.
2468,2462,food,positive,,,,,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation."
2468,2462,,,13,positive,Indian food,24,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation."
3558,2463,food,positive,,,,,"at taj, vegetarians can rejoice-all the dishes are manna from heaven."
3558,2463,,,40,positive,dishes,46,"at taj, vegetarians can rejoice-all the dishes are manna from heaven."
3063,2464,anecdotes/miscellaneous,positive,,,,,Finally!
1977,2465,ambience,conflict,,,,,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?"
1977,2465,,,24,conflict,wait,28,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?"
1977,2465,,,37,conflict,noise,42,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?"
1977,2465,,,11,conflict,rush,15,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?"
87,2466,anecdotes/miscellaneous,neutral,,,,,"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot."
2499,2467,anecdotes/miscellaneous,positive,,,,,I've never been disappointed.
2093,2468,price,negative,,,,,I won't go back unless someone else is footing the bill.
2093,2468,,,51,negative,bill,55,I won't go back unless someone else is footing the bill.
2153,2469,service,positive,,,,,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking)."
2153,2469,,,67,neutral,bagels,73,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking)."
721,2470,anecdotes/miscellaneous,neutral,,,,,"From the street it looks very hidden, and is actually an old warehouse."
1156,2471,ambience,positive,,,,,Jimmy's is hands down the hottest night spot in the Bronx.
1156,2471,,,40,positive,spot,44,Jimmy's is hands down the hottest night spot in the Bronx.
2409,2472,service,negative,,,,,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.
2409,2472,,,54,negative,service,61,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.
2409,2472,,,64,negative,delivery,72,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.
3233,2473,anecdotes/miscellaneous,positive,,,,,My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.
2359,2474,price,negative,,,,,"The $300 bill was a bit steep, but the experience was great."
2359,2474,,,9,negative,bill,13,"The $300 bill was a bit steep, but the experience was great."
3545,2475,anecdotes/miscellaneous,conflict,,,,,"I wouldn't mind going back some time, but not before trying others nearby."
