/sentences,,,,,,,,
/sentence/@id,/sentence/#id,/sentence/aspectCategories/aspectCategory/@category,/sentence/aspectCategories/aspectCategory/@polarity,/sentence/aspectTerms/aspectTerm/@from,/sentence/aspectTerms/aspectTerm/@polarity,/sentence/aspectTerms/aspectTerm/@term,/sentence/aspectTerms/aspectTerm/@to,/sentence/text
1097,2524,,,71,positive,prices,77,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.
2844,2525,anecdotes/miscellaneous,positive,,,,,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!"
2844,2525,price,negative,,,,,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!"
2692,2526,food,positive,,,,,"The staff was very attentive, the ambience lovely, and the food superb."
2692,2526,service,positive,,,,,"The staff was very attentive, the ambience lovely, and the food superb."
2692,2526,ambience,positive,,,,,"The staff was very attentive, the ambience lovely, and the food superb."
2692,2526,,,4,positive,staff,9,"The staff was very attentive, the ambience lovely, and the food superb."
2692,2526,,,34,positive,ambience,42,"The staff was very attentive, the ambience lovely, and the food superb."
2692,2526,,,59,positive,food,63,"The staff was very attentive, the ambience lovely, and the food superb."
2590,2527,food,negative,,,,,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
2590,2527,,,52,positive,ingrediants,63,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
2590,2527,,,84,positive,cuisine,91,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
2590,2527,,,74,positive,food,78,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them."
71,2528,food,positive,,,,,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
71,2528,service,positive,,,,,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
71,2528,ambience,positive,,,,,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
71,2528,,,4,positive,Pizza,9,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
71,2528,,,14,positive,wine,18,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
71,2528,,,38,positive,service,45,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
71,2528,,,91,positive,backyard dining area,111,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
1584,2529,anecdotes/miscellaneous,positive,,,,,THE FRANKENSTEIN SHOW WAS THE BEST.
2957,2530,food,positive,,,,,"The waiters are sweet, the food is tasty and the bill is never too large."
2957,2530,service,positive,,,,,"The waiters are sweet, the food is tasty and the bill is never too large."
2957,2530,price,positive,,,,,"The waiters are sweet, the food is tasty and the bill is never too large."
2957,2530,,,4,positive,waiters,11,"The waiters are sweet, the food is tasty and the bill is never too large."
2957,2530,,,27,positive,food,31,"The waiters are sweet, the food is tasty and the bill is never too large."
2957,2530,,,49,positive,bill,53,"The waiters are sweet, the food is tasty and the bill is never too large."
2235,2531,anecdotes/miscellaneous,negative,,,,,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst."
3633,2532,service,positive,,,,,"The service was superb, they treat you like family."
3633,2532,,,4,positive,service,11,"The service was superb, they treat you like family."
2696,2533,anecdotes/miscellaneous,neutral,,,,,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
2696,2533,food,positive,,,,,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
2696,2533,,,23,positive,menu,27,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
2696,2533,,,100,positive,food,104,"We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food."
1186,2534,service,positive,,,,,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad."
1186,2534,,,54,positive,table,59,"It only took about five or so minutes to get an empty table, but standing up wasn't too bad."
3224,2535,food,conflict,,,,,"The menu may be small, but everything on it is delicious."
3224,2535,,,4,negative,menu,8,"The menu may be small, but everything on it is delicious."
1154,2536,anecdotes/miscellaneous,neutral,,,,,Too bad Latin Quarters closed.
935,2537,food,negative,,,,,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
935,2537,,,66,negative,rice,70,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
935,2537,,,110,negative,RICE,114,They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.
3306,2538,food,positive,,,,,It was divine melts in your mouth.
2312,2539,anecdotes/miscellaneous,positive,,,,,Stumbled upon this gem of a pizza place and I will be going back frequently.
1742,2540,anecdotes/miscellaneous,neutral,,,,,I live a block away and go to Patsy's frequently.
3355,2541,food,positive,,,,,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
3355,2541,price,negative,,,,,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
3355,2541,,,23,conflict,chocolate cake,37,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
3355,2541,,,42,conflict,vanilla gelato (with espresso),72,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
3355,2541,,,6,conflict,dessert,13,"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced."
331,2542,anecdotes/miscellaneous,neutral,,,,,"When I visited my friend who lives in the Upper Eastside, she recommended that we go to this restaurant."
637,2543,ambience,positive,,,,,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms)."
637,2543,,,18,positive,surroundings,30,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms)."
637,2543,,,105,neutral,dining rooms,117,"Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms)."
2029,2544,anecdotes/miscellaneous,neutral,,,,,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
2029,2544,service,positive,,,,,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
2029,2544,,,29,neutral,reservation,40,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
2029,2544,,,76,positive,table,81,We ran a little late for the reservation but it wasn't a problem to get our table immediately.
2258,2545,anecdotes/miscellaneous,positive,,,,,Kudos Haru
2341,2546,anecdotes/miscellaneous,neutral,,,,,We arrived on time for our reservation and seated promptly.The
2341,2546,service,positive,,,,,We arrived on time for our reservation and seated promptly.The
2341,2546,,,27,positive,reservation,38,We arrived on time for our reservation and seated promptly.The
679,2547,anecdotes/miscellaneous,positive,,,,,I plan on eating here more often.
2004,2548,anecdotes/miscellaneous,conflict,,,,,"I would definitely go back for a very special occasion, but not for regular fine dining."
2004,2548,,,81,neutral,dining,87,"I would definitely go back for a very special occasion, but not for regular fine dining."
644,2549,service,positive,,,,,"The well mannered, pleasant staff that Tony has in his employ."
644,2549,,,28,positive,staff,33,"The well mannered, pleasant staff that Tony has in his employ."
2007,2550,food,positive,,,,,The flavors robust and subtle.
2007,2550,,,4,positive,flavors,11,The flavors robust and subtle.
723,2551,anecdotes/miscellaneous,positive,,,,,I came here for my friend's birthday and keep coming back ever since.
314,2552,food,positive,,,,,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
314,2552,price,positive,,,,,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
314,2552,,,73,positive,oysters,80,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
314,2552,,,117,positive,quality,124,"All I can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best."
3107,2553,anecdotes/miscellaneous,negative,,,,,"I would never wait for a table to eat, it just is not THAT great."
3107,2553,,,25,neutral,table,30,"I would never wait for a table to eat, it just is not THAT great."
580,2554,food,positive,,,,,"We concluded with tiramisu chocolate cake, both were delicious."
580,2554,,,18,positive,tiramisu chocolate cake,41,"We concluded with tiramisu chocolate cake, both were delicious."
1295,2555,service,negative,,,,,The counter service is bad.
1295,2555,,,4,negative,counter service,19,The counter service is bad.
1590,2556,anecdotes/miscellaneous,positive,,,,,I had a grat time at Jekyll and Hyde!
2701,2557,food,positive,,,,,"Service here was great, food was fantastic."
2701,2557,service,positive,,,,,"Service here was great, food was fantastic."
2701,2557,,,0,positive,Service,7,"Service here was great, food was fantastic."
